Product_Row_ID,Category_Row_ID,Location_Row_ID,Customer_Row_ID,Calender_Row_ID,Shipping_Row_ID,Date,Country,Segment,Sales,Category
7043,7043,7043,7043,7043,7043,18-07-2018,United States,Consumer,599.97,Technology
7046,7046,7046,7046,7046,7046,03-11-2017,United States,Corporate,9.248,Office Supplies
7047,7047,7047,7047,7047,7047,08-04-2015,United States,Home Office,99.592,Furniture
7049,7049,7049,7049,7049,7049,14-08-2017,United States,Consumer,15.552,Office Supplies
7050,7050,7050,7050,7050,7050,25-09-2015,United States,Home Office,14.576,Office Supplies
7051,7051,7051,7051,7051,7051,11-12-2017,United States,Consumer,209.6,Office Supplies
7062,7062,7062,7062,7062,7062,03-02-2016,United States,Corporate,12.144,Office Supplies
7063,7063,7063,7063,7063,7063,29-12-2017,United States,Consumer,27.792,Office Supplies
7064,7064,7064,7064,7064,7064,31-08-2018,United States,Home Office,6.208,Office Supplies
7065,7065,7065,7065,7065,7065,04-02-2018,United States,Consumer,32.67,Office Supplies
7066,7066,7066,7066,7066,7066,06-12-2015,United States,Corporate,1261.33,Office Supplies
7067,7067,7067,7067,7067,7067,30-05-2017,United States,Home Office,38.88,Office Supplies
7068,7068,7068,7068,7068,7068,21-05-2017,United States,Corporate,1.964,Office Supplies
7070,7070,7070,7070,7070,7070,09-08-2015,United States,Consumer,5.98,Office Supplies
7071,7071,7071,7071,7071,7071,05-09-2017,United States,Home Office,9.248,Office Supplies
7072,7072,7072,7072,7072,7072,23-07-2017,United States,Consumer,4.448,Office Supplies
7077,7077,7077,7077,7077,7077,12-05-2017,United States,Consumer,54.9,Office Supplies
7078,7078,7078,7078,7078,7078,02-09-2017,United States,Consumer,22.911,Office Supplies
7084,7084,7084,7084,7084,7084,21-07-2018,United States,Corporate,3.52,Office Supplies
7086,7086,7086,7086,7086,7086,25-09-2018,United States,Corporate,8.595,Office Supplies
7088,7088,7088,7088,7088,7088,03-08-2018,United States,Consumer,99.87,Office Supplies
7089,7089,7089,7089,7089,7089,25-10-2016,United States,Consumer,79.36,Office Supplies
7090,7090,7090,7090,7090,7090,15-06-2018,United States,Corporate,119.96,Technology
7091,7091,7091,7091,7091,7091,09-01-2016,United States,Consumer,106.32,Office Supplies
7095,7095,7095,7095,7095,7095,09-02-2016,United States,Consumer,479.952,Technology
7096,7096,7096,7096,7096,7096,19-08-2017,United States,Consumer,146.688,Office Supplies
7099,7099,7099,7099,7099,7099,06-11-2018,United States,Consumer,318.96,Office Supplies
7100,7100,7100,7100,7100,7100,26-12-2016,United States,Consumer,212.64,Office Supplies
7101,7101,7101,7101,7101,7101,23-11-2015,United States,Consumer,23.472,Office Supplies
7102,7102,7102,7102,7102,7102,01-08-2017,United States,Corporate,19.648,Office Supplies
7103,7103,7103,7103,7103,7103,21-09-2015,United States,Consumer,6.57,Office Supplies
7104,7104,7104,7104,7104,7104,04-09-2018,United States,Consumer,421.1,Office Supplies
7105,7105,7105,7105,7105,7105,19-06-2018,United States,Corporate,760.116,Furniture
7108,7108,7108,7108,7108,7108,19-04-2017,United States,Consumer,25.98,Technology
7115,7115,7115,7115,7115,7115,05-05-2017,United States,Corporate,1685.88,Furniture
7117,7117,7117,7117,7117,7117,18-10-2015,United States,Consumer,61.96,Office Supplies
7119,7119,7119,7119,7119,7119,13-02-2018,United States,Corporate,17.94,Office Supplies
7120,7120,7120,7120,7120,7120,17-11-2018,United States,Corporate,13.904,Office Supplies
7121,7121,7121,7121,7121,7121,20-01-2015,United States,Corporate,67.194,Office Supplies
7122,7122,7122,7122,7122,7122,01-12-2018,United States,Consumer,41.86,Office Supplies
7124,7124,7124,7124,7124,7124,09-08-2016,United States,Corporate,10.02,Furniture
7126,7126,7126,7126,7126,7126,27-09-2017,United States,Consumer,17.94,Office Supplies
7128,7128,7128,7128,7128,7128,14-11-2017,United States,Consumer,16.45,Office Supplies
7130,7130,7130,7130,7130,7130,16-04-2017,United States,Consumer,35.168,Technology
7132,7132,7132,7132,7132,7132,26-11-2018,United States,Home Office,257.94,Furniture
7137,7137,7137,7137,7137,7137,20-11-2016,United States,Consumer,7.23,Office Supplies
7141,7141,7141,7141,7141,7141,07-09-2018,United States,Consumer,113.52,Technology
7143,7143,7143,7143,7143,7143,24-11-2015,United States,Home Office,111.15,Furniture
7144,7144,7144,7144,7144,7144,11-03-2018,United States,Home Office,776.85,Technology
7148,7148,7148,7148,7148,7148,12-06-2017,United States,Consumer,92.94,Office Supplies
7150,7150,7150,7150,7150,7150,26-06-2016,United States,Consumer,971.88,Technology
7151,7151,7151,7151,7151,7151,22-12-2018,United States,Home Office,141.96,Furniture
7152,7152,7152,7152,7152,7152,22-12-2018,United States,Consumer,182.55,Furniture
7153,7153,7153,7153,7153,7153,09-10-2015,United States,Corporate,88.768,Office Supplies
7154,7154,7154,7154,7154,7154,10-12-2016,United States,Consumer,53.088,Office Supplies
7155,7155,7155,7155,7155,7155,25-12-2016,United States,Consumer,275.88,Furniture
7157,7157,7157,7157,7157,7157,29-04-2018,United States,Consumer,4.91,Office Supplies
7158,7158,7158,7158,7158,7158,28-03-2017,United States,Consumer,87.92,Office Supplies
7160,7160,7160,7160,7160,7160,13-05-2016,United States,Home Office,222.384,Technology
7162,7162,7162,7162,7162,7162,04-07-2015,United States,Consumer,21.84,Office Supplies
7164,7164,7164,7164,7164,7164,22-04-2015,United States,Corporate,247.84,Office Supplies
7166,7166,7166,7166,7166,7166,19-09-2017,United States,Consumer,69.52,Office Supplies
7167,7167,7167,7167,7167,7167,22-07-2015,United States,Consumer,11.52,Office Supplies
7171,7171,7171,7171,7171,7171,08-10-2018,United States,Consumer,145.764,Furniture
7172,7172,7172,7172,7172,7172,25-04-2018,United States,Consumer,107.97,Technology
7173,7173,7173,7173,7173,7173,26-03-2018,United States,Corporate,143.96,Technology
7178,7178,7178,7178,7178,7178,04-05-2018,United States,Corporate,2.202,Office Supplies
7180,7180,7180,7180,7180,7180,14-11-2017,United States,Consumer,89.97,Technology
7181,7181,7181,7181,7181,7181,06-01-2015,United States,Corporate,12.78,Office Supplies
7182,7182,7182,7182,7182,7182,27-12-2017,United States,Consumer,40,Technology
7183,7183,7183,7183,7183,7183,30-04-2018,United States,Home Office,23.24,Office Supplies
7184,7184,7184,7184,7184,7184,21-04-2018,United States,Consumer,908.82,Furniture
7185,7185,7185,7185,7185,7185,17-08-2018,United States,Home Office,5.552,Office Supplies
7190,7190,7190,7190,7190,7190,12-11-2017,United States,Home Office,203.976,Technology
7192,7192,7192,7192,7192,7192,01-10-2017,United States,Consumer,5.388,Office Supplies
7194,7194,7194,7194,7194,7194,12-02-2017,United States,Consumer,1350.12,Office Supplies
7196,7196,7196,7196,7196,7196,13-11-2017,United States,Home Office,19.54,Furniture
7197,7197,7197,7197,7197,7197,26-04-2015,United States,Home Office,21.4,Office Supplies
7199,7199,7199,7199,7199,7199,11-08-2016,United States,Home Office,11.96,Office Supplies
7201,7201,7201,7201,7201,7201,27-11-2017,United States,Consumer,116.76,Technology
7203,7203,7203,7203,7203,7203,28-10-2017,United States,Corporate,756.8,Furniture
7204,7204,7204,7204,7204,7204,29-12-2015,United States,Home Office,8.736,Furniture
7205,7205,7205,7205,7205,7205,10-09-2016,United States,Consumer,6.08,Office Supplies
7206,7206,7206,7206,7206,7206,02-10-2018,United States,Consumer,17.46,Furniture
7208,7208,7208,7208,7208,7208,11-09-2017,United States,Corporate,2.912,Office Supplies
7211,7211,7211,7211,7211,7211,02-06-2017,United States,Corporate,30.18,Office Supplies
7214,7214,7214,7214,7214,7214,15-10-2018,United States,Consumer,14.73,Office Supplies
7215,7215,7215,7215,7215,7215,27-09-2016,United States,Corporate,16.4,Office Supplies
7217,7217,7217,7217,7217,7217,03-05-2016,United States,Consumer,8.82,Office Supplies
7221,7221,7221,7221,7221,7221,09-01-2018,United States,Consumer,274.491,Office Supplies
7222,7222,7222,7222,7222,7222,27-01-2018,United States,Consumer,137.94,Technology
7223,7223,7223,7223,7223,7223,02-09-2018,United States,Consumer,40.68,Technology
7224,7224,7224,7224,7224,7224,14-07-2017,United States,Consumer,110.376,Technology
7227,7227,7227,7227,7227,7227,24-02-2018,United States,Corporate,123.92,Office Supplies
7229,7229,7229,7229,7229,7229,20-07-2015,United States,Consumer,89.712,Office Supplies
7231,7231,7231,7231,7231,7231,13-03-2018,United States,Consumer,30.88,Office Supplies
7234,7234,7234,7234,7234,7234,08-03-2017,United States,Consumer,113.6,Furniture
7237,7237,7237,7237,7237,7237,07-12-2015,United States,Consumer,8.64,Office Supplies
7238,7238,7238,7238,7238,7238,10-07-2017,United States,Corporate,341.991,Technology
7239,7239,7239,7239,7239,7239,24-12-2017,United States,Consumer,43.96,Furniture
7241,7241,7241,7241,7241,7241,23-04-2018,United States,Consumer,66.36,Furniture
7244,7244,7244,7244,7244,7244,17-08-2018,United States,Consumer,4416.174,Furniture
7245,7245,7245,7245,7245,7245,22-05-2018,United States,Consumer,49.56,Office Supplies
7246,7246,7246,7246,7246,7246,09-02-2018,United States,Consumer,354.9,Office Supplies
7247,7247,7247,7247,7247,7247,03-03-2015,United States,Corporate,15.12,Office Supplies
7250,7250,7250,7250,7250,7250,04-06-2016,United States,Consumer,119.98,Technology
7252,7252,7252,7252,7252,7252,27-08-2017,United States,Corporate,9.216,Office Supplies
7253,7253,7253,7253,7253,7253,12-09-2017,United States,Corporate,68.52,Office Supplies
7254,7254,7254,7254,7254,7254,30-05-2017,United States,Home Office,364.74,Office Supplies
7262,7262,7262,7262,7262,7262,10-06-2018,United States,Corporate,14.7,Office Supplies
7263,7263,7263,7263,7263,7263,22-10-2018,United States,Corporate,32.7,Technology
7265,7265,7265,7265,7265,7265,13-06-2018,United States,Consumer,181.86,Office Supplies
7266,7266,7266,7266,7266,7266,23-11-2015,United States,Corporate,155.372,Furniture
7267,7267,7267,7267,7267,7267,16-08-2018,United States,Consumer,13.428,Office Supplies
7269,7269,7269,7269,7269,7269,14-01-2017,United States,Consumer,89.568,Office Supplies
7271,7271,7271,7271,7271,7271,16-09-2017,United States,Corporate,273.666,Furniture
7273,7273,7273,7273,7273,7273,10-10-2017,United States,Corporate,20.608,Office Supplies
7275,7275,7275,7275,7275,7275,13-11-2016,United States,Home Office,339.96,Technology
7277,7277,7277,7277,7277,7277,02-11-2015,United States,Home Office,799.92,Technology
7278,7278,7278,7278,7278,7278,19-07-2017,United States,Home Office,35.984,Technology
7280,7280,7280,7280,7280,7280,14-05-2017,United States,Corporate,185.528,Technology
7281,7281,7281,7281,7281,7281,21-02-2016,United States,Consumer,2541.98,Office Supplies
7282,7282,7282,7282,7282,7282,16-10-2018,United States,Home Office,599.985,Technology
7283,7283,7283,7283,7283,7283,22-06-2018,United States,Consumer,3.036,Office Supplies
7284,7284,7284,7284,7284,7284,09-09-2018,United States,Consumer,25.92,Office Supplies
7286,7286,7286,7286,7286,7286,14-10-2018,United States,Consumer,46.36,Technology
7287,7287,7287,7287,7287,7287,20-06-2017,United States,Corporate,6.9,Technology
7289,7289,7289,7289,7289,7289,02-09-2015,United States,Corporate,559.71,Technology
7290,7290,7290,7290,7290,7290,30-01-2017,United States,Consumer,305.01,Office Supplies
7293,7293,7293,7293,7293,7293,04-12-2018,United States,Consumer,649,Technology
7294,7294,7294,7294,7294,7294,23-01-2017,United States,Consumer,59.99,Furniture
7295,7295,7295,7295,7295,7295,26-05-2016,United States,Consumer,20.24,Furniture
7296,7296,7296,7296,7296,7296,04-05-2015,United States,Consumer,37.84,Office Supplies
7298,7298,7298,7298,7298,7298,10-02-2016,United States,Corporate,77.24,Office Supplies
7299,7299,7299,7299,7299,7299,18-11-2015,United States,Consumer,292.1,Furniture
7304,7304,7304,7304,7304,7304,04-09-2018,United States,Consumer,97.184,Furniture
7306,7306,7306,7306,7306,7306,29-03-2015,United States,Consumer,890.841,Furniture
7307,7307,7307,7307,7307,7307,05-11-2017,United States,Consumer,72,Technology
7310,7310,7310,7310,7310,7310,10-06-2018,United States,Corporate,14.13,Office Supplies
7311,7311,7311,7311,7311,7311,10-08-2016,United States,Consumer,64.75,Office Supplies
7312,7312,7312,7312,7312,7312,09-10-2016,United States,Consumer,1.872,Office Supplies
7315,7315,7315,7315,7315,7315,28-05-2017,United States,Home Office,286.4,Technology
7316,7316,7316,7316,7316,7316,11-05-2018,United States,Consumer,43.92,Office Supplies
7317,7317,7317,7317,7317,7317,16-10-2017,United States,Corporate,142.182,Furniture
7318,7318,7318,7318,7318,7318,17-11-2018,United States,Corporate,19.608,Office Supplies
7320,7320,7320,7320,7320,7320,26-11-2018,United States,Consumer,979.95,Technology
7322,7322,7322,7322,7322,7322,03-09-2018,United States,Corporate,8.904,Office Supplies
7324,7324,7324,7324,7324,7324,05-12-2018,United States,Consumer,41.96,Furniture
7326,7326,7326,7326,7326,7326,10-11-2018,United States,Consumer,400.8,Office Supplies
7328,7328,7328,7328,7328,7328,18-03-2015,United States,Home Office,111,Furniture
7331,7331,7331,7331,7331,7331,12-11-2017,United States,Corporate,22.752,Furniture
7332,7332,7332,7332,7332,7332,26-10-2018,United States,Corporate,61.542,Technology
7334,7334,7334,7334,7334,7334,11-04-2016,United States,Consumer,67.36,Furniture
7336,7336,7336,7336,7336,7336,25-12-2016,United States,Consumer,843.9,Technology
7338,7338,7338,7338,7338,7338,21-09-2018,United States,Corporate,15.51,Office Supplies
7339,7339,7339,7339,7339,7339,20-12-2015,United States,Corporate,192.186,Furniture
7340,7340,7340,7340,7340,7340,18-07-2016,United States,Corporate,5.76,Office Supplies
7341,7341,7341,7341,7341,7341,26-07-2015,United States,Consumer,67.88,Furniture
7344,7344,7344,7344,7344,7344,26-12-2015,United States,Consumer,191.88,Office Supplies
7345,7345,7345,7345,7345,7345,11-12-2018,United States,Corporate,721.875,Furniture
7349,7349,7349,7349,7349,7349,03-03-2015,United States,Consumer,176.772,Office Supplies
7350,7350,7350,7350,7350,7350,21-10-2018,United States,Corporate,38.82,Office Supplies
7352,7352,7352,7352,7352,7352,10-11-2018,United States,Consumer,111.79,Technology
7353,7353,7353,7353,7353,7353,16-03-2018,United States,Home Office,445.44,Technology
7354,7354,7354,7354,7354,7354,22-09-2017,United States,Home Office,16.52,Office Supplies
7355,7355,7355,7355,7355,7355,06-02-2018,United States,Home Office,29.9,Office Supplies
7356,7356,7356,7356,7356,7356,31-12-2016,United States,Corporate,116.4,Office Supplies
7357,7357,7357,7357,7357,7357,09-10-2017,United States,Home Office,1.408,Office Supplies
7359,7359,7359,7359,7359,7359,30-12-2015,United States,Corporate,251.964,Technology
7361,7361,7361,7361,7361,7361,12-04-2017,United States,Consumer,19.44,Office Supplies
7364,7364,7364,7364,7364,7364,28-11-2017,United States,Corporate,340.182,Technology
7369,7369,7369,7369,7369,7369,15-04-2018,United States,Corporate,15.57,Office Supplies
7370,7370,7370,7370,7370,7370,09-03-2016,United States,Consumer,4.608,Office Supplies
7371,7371,7371,7371,7371,7371,28-10-2015,United States,Corporate,257.98,Technology
7372,7372,7372,7372,7372,7372,07-01-2018,United States,Consumer,153.78,Office Supplies
7376,7376,7376,7376,7376,7376,13-08-2018,United States,Corporate,36.024,Office Supplies
7377,7377,7377,7377,7377,7377,02-11-2018,United States,Corporate,54.336,Office Supplies
7378,7378,7378,7378,7378,7378,19-09-2015,United States,Corporate,92.52,Office Supplies
7379,7379,7379,7379,7379,7379,31-05-2016,United States,Consumer,10.272,Office Supplies
7380,7380,7380,7380,7380,7380,13-09-2017,United States,Consumer,40.74,Office Supplies
7390,7390,7390,7390,7390,7390,29-11-2018,United States,Consumer,390.368,Furniture
7392,7392,7392,7392,7392,7392,04-12-2018,United States,Consumer,74.352,Office Supplies
7393,7393,7393,7393,7393,7393,02-05-2018,United States,Consumer,15.7,Office Supplies
7396,7396,7396,7396,7396,7396,25-12-2017,United States,Corporate,313.176,Furniture
7398,7398,7398,7398,7398,7398,30-09-2015,United States,Corporate,795.408,Office Supplies
7399,7399,7399,7399,7399,7399,12-07-2015,United States,Consumer,35.856,Office Supplies
7401,7401,7401,7401,7401,7401,08-09-2017,United States,Consumer,43.13,Furniture
7403,7403,7403,7403,7403,7403,06-08-2018,United States,Consumer,70.12,Office Supplies
7404,7404,7404,7404,7404,7404,14-05-2016,United States,Corporate,509.9575,Furniture
7408,7408,7408,7408,7408,7408,20-01-2018,United States,Consumer,11.52,Office Supplies
7409,7409,7409,7409,7409,7409,30-05-2017,United States,Corporate,167.84,Furniture
7410,7410,7410,7410,7410,7410,08-04-2015,United States,Consumer,172.11,Furniture
7411,7411,7411,7411,7411,7411,23-07-2015,United States,Consumer,99.98,Technology
7412,7412,7412,7412,7412,7412,30-05-2018,United States,Home Office,156.792,Technology
7415,7415,7415,7415,7415,7415,13-03-2017,United States,Corporate,386.68,Furniture
7424,7424,7424,7424,7424,7424,10-04-2018,United States,Consumer,195.104,Office Supplies
7426,7426,7426,7426,7426,7426,25-06-2017,United States,Consumer,85.246,Furniture
7428,7428,7428,7428,7428,7428,17-03-2015,United States,Corporate,11.43,Office Supplies
7433,7433,7433,7433,7433,7433,09-08-2015,United States,Consumer,4.464,Office Supplies
7435,7435,7435,7435,7435,7435,26-07-2016,United States,Corporate,9.144,Office Supplies
7438,7438,7438,7438,7438,7438,15-02-2015,United States,Corporate,21.36,Office Supplies
7439,7439,7439,7439,7439,7439,24-03-2016,United States,Corporate,46.9,Furniture
7440,7440,7440,7440,7440,7440,02-09-2018,United States,Consumer,18.72,Office Supplies
7442,7442,7442,7442,7442,7442,16-11-2016,United States,Corporate,18.9,Office Supplies
7443,7443,7443,7443,7443,7443,09-12-2015,United States,Corporate,10.688,Office Supplies
7445,7445,7445,7445,7445,7445,03-02-2018,United States,Home Office,5.184,Office Supplies
7449,7449,7449,7449,7449,7449,11-11-2018,United States,Consumer,88.92,Furniture
7450,7450,7450,7450,7450,7450,17-09-2018,United States,Home Office,9.912,Office Supplies
7454,7454,7454,7454,7454,7454,25-06-2018,United States,Consumer,148.48,Technology
7455,7455,7455,7455,7455,7455,30-07-2017,United States,Consumer,9.248,Office Supplies
7457,7457,7457,7457,7457,7457,16-04-2016,United States,Consumer,569.64,Technology
7461,7461,7461,7461,7461,7461,11-04-2016,United States,Consumer,639.968,Technology
7463,7463,7463,7463,7463,7463,27-02-2016,United States,Consumer,538.92,Technology
7464,7464,7464,7464,7464,7464,08-09-2017,United States,Consumer,14.88,Office Supplies
7467,7467,7467,7467,7467,7467,19-05-2017,United States,Corporate,87.84,Office Supplies
7468,7468,7468,7468,7468,7468,11-11-2018,United States,Home Office,34.92,Furniture
7469,7469,7469,7469,7469,7469,15-09-2015,United States,Consumer,14.94,Office Supplies
7471,7471,7471,7471,7471,7471,15-09-2016,United States,Corporate,3.576,Office Supplies
7473,7473,7473,7473,7473,7473,01-07-2017,United States,Home Office,1499.95,Technology
7474,7474,7474,7474,7474,7474,10-04-2017,United States,Corporate,13.568,Office Supplies
7475,7475,7475,7475,7475,7475,06-01-2015,United States,Home Office,2573.82,Furniture
7482,7482,7482,7482,7482,7482,01-09-2017,United States,Home Office,12.78,Office Supplies
7483,7483,7483,7483,7483,7483,23-09-2015,United States,Home Office,18.464,Office Supplies
7484,7484,7484,7484,7484,7484,15-12-2015,United States,Corporate,445.802,Furniture
7485,7485,7485,7485,7485,7485,28-12-2018,United States,Home Office,2.48,Office Supplies
7487,7487,7487,7487,7487,7487,19-12-2016,United States,Home Office,29.9,Office Supplies
7490,7490,7490,7490,7490,7490,05-11-2018,United States,Consumer,12.96,Office Supplies
7491,7491,7491,7491,7491,7491,10-09-2016,United States,Corporate,106.68,Furniture
7492,7492,7492,7492,7492,7492,16-11-2018,United States,Consumer,119.94,Technology
7493,7493,7493,7493,7493,7493,11-09-2018,United States,Consumer,10.272,Office Supplies
7496,7496,7496,7496,7496,7496,14-07-2018,United States,Consumer,4.448,Office Supplies
7503,7503,7503,7503,7503,7503,30-03-2018,United States,Consumer,6.08,Office Supplies
7505,7505,7505,7505,7505,7505,31-01-2017,United States,Corporate,23.36,Office Supplies
7506,7506,7506,7506,7506,7506,08-06-2018,United States,Consumer,12.176,Office Supplies
7507,7507,7507,7507,7507,7507,02-11-2015,United States,Consumer,46.384,Technology
7509,7509,7509,7509,7509,7509,14-07-2018,United States,Consumer,9.248,Office Supplies
7515,7515,7515,7515,7515,7515,09-12-2018,United States,Consumer,29.36,Office Supplies
7522,7522,7522,7522,7522,7522,05-09-2017,United States,Consumer,8.952,Office Supplies
7525,7525,7525,7525,7525,7525,10-09-2015,United States,Consumer,21.728,Office Supplies
7527,7527,7527,7527,7527,7527,26-09-2018,United States,Corporate,71.88,Office Supplies
7532,7532,7532,7532,7532,7532,17-06-2017,United States,Consumer,266.352,Furniture
7534,7534,7534,7534,7534,7534,25-02-2018,United States,Consumer,196.784,Furniture
7536,7536,7536,7536,7536,7536,31-03-2018,United States,Corporate,29.7,Office Supplies
7537,7537,7537,7537,7537,7537,03-12-2018,United States,Consumer,13.592,Furniture
7538,7538,7538,7538,7538,7538,19-02-2017,United States,Consumer,70.88,Office Supplies
7539,7539,7539,7539,7539,7539,02-12-2018,United States,Corporate,114.288,Office Supplies
7546,7546,7546,7546,7546,7546,10-10-2015,United States,Corporate,719.952,Technology
7550,7550,7550,7550,7550,7550,05-09-2017,United States,Corporate,21.204,Furniture
7551,7551,7551,7551,7551,7551,20-11-2015,United States,Corporate,34.74,Office Supplies
7555,7555,7555,7555,7555,7555,10-05-2015,United States,Consumer,349.965,Furniture
7557,7557,7557,7557,7557,7557,27-11-2018,United States,Corporate,158.28,Office Supplies
7559,7559,7559,7559,7559,7559,01-11-2015,United States,Consumer,533.94,Office Supplies
7562,7562,7562,7562,7562,7562,30-12-2017,United States,Consumer,170.786,Furniture
7563,7563,7563,7563,7563,7563,03-09-2017,United States,Consumer,198.744,Furniture
7564,7564,7564,7564,7564,7564,05-10-2018,United States,Home Office,63.824,Technology
7565,7565,7565,7565,7565,7565,30-01-2017,United States,Consumer,435.168,Furniture
7567,7567,7567,7567,7567,7567,21-04-2018,United States,Corporate,47.976,Technology
7569,7569,7569,7569,7569,7569,05-12-2015,United States,Consumer,26.46,Office Supplies
7572,7572,7572,7572,7572,7572,21-10-2015,United States,Corporate,194.7,Office Supplies
7575,7575,7575,7575,7575,7575,08-12-2016,United States,Corporate,221.96,Office Supplies
7577,7577,7577,7577,7577,7577,02-11-2015,United States,Corporate,41.94,Technology
7579,7579,7579,7579,7579,7579,18-12-2017,United States,Home Office,563.94,Furniture
7580,7580,7580,7580,7580,7580,23-11-2016,United States,Consumer,2625.12,Office Supplies
7582,7582,7582,7582,7582,7582,13-08-2016,United States,Consumer,422.856,Office Supplies
7583,7583,7583,7583,7583,7583,16-04-2016,United States,Corporate,127.764,Furniture
7584,7584,7584,7584,7584,7584,21-03-2015,United States,Corporate,3499.93,Technology
7589,7589,7589,7589,7589,7589,16-11-2018,United States,Consumer,17.31,Furniture
7590,7590,7590,7590,7590,7590,25-09-2016,United States,Consumer,128.744,Office Supplies
7591,7591,7591,7591,7591,7591,05-09-2017,United States,Consumer,58.248,Furniture
7595,7595,7595,7595,7595,7595,20-04-2018,United States,Consumer,146.86,Office Supplies
7597,7597,7597,7597,7597,7597,15-06-2016,United States,Corporate,225.576,Technology
7598,7598,7598,7598,7598,7598,17-09-2015,United States,Consumer,5.248,Office Supplies
7604,7604,7604,7604,7604,7604,08-07-2017,United States,Corporate,12.96,Office Supplies
7605,7605,7605,7605,7605,7605,27-05-2017,United States,Consumer,25.176,Furniture
7608,7608,7608,7608,7608,7608,24-12-2018,United States,Consumer,264.32,Office Supplies
7609,7609,7609,7609,7609,7609,03-05-2018,United States,Consumer,25.92,Office Supplies
7611,7611,7611,7611,7611,7611,22-02-2015,United States,Consumer,19.44,Office Supplies
7612,7612,7612,7612,7612,7612,08-02-2016,United States,Consumer,9.54,Office Supplies
7615,7615,7615,7615,7615,7615,24-08-2016,United States,Consumer,14.91,Furniture
7616,7616,7616,7616,7616,7616,30-11-2015,United States,Corporate,6.642,Office Supplies
7617,7617,7617,7617,7617,7617,10-12-2017,United States,Consumer,18.54,Office Supplies
7619,7619,7619,7619,7619,7619,27-10-2018,United States,Corporate,189.576,Furniture
7621,7621,7621,7621,7621,7621,25-11-2015,United States,Consumer,539.92,Technology
7624,7624,7624,7624,7624,7624,14-07-2015,United States,Home Office,39.48,Office Supplies
7625,7625,7625,7625,7625,7625,23-05-2016,United States,Home Office,850.5,Office Supplies
7627,7627,7627,7627,7627,7627,21-11-2016,United States,Corporate,325.632,Office Supplies
7630,7630,7630,7630,7630,7630,30-03-2015,United States,Home Office,335.72,Office Supplies
7633,7633,7633,7633,7633,7633,29-12-2018,United States,Consumer,1207.84,Furniture
7638,7638,7638,7638,7638,7638,02-03-2018,United States,Corporate,59.52,Office Supplies
7642,7642,7642,7642,7642,7642,06-10-2017,United States,Home Office,703.71,Technology
7646,7646,7646,7646,7646,7646,05-04-2016,United States,Corporate,892.224,Furniture
7647,7647,7647,7647,7647,7647,09-09-2015,United States,Consumer,1299.99,Technology
7648,7648,7648,7648,7648,7648,15-03-2017,United States,Corporate,4.544,Office Supplies
7650,7650,7650,7650,7650,7650,27-12-2016,United States,Corporate,1548.99,Furniture
7652,7652,7652,7652,7652,7652,07-08-2018,United States,Consumer,119.448,Technology
7654,7654,7654,7654,7654,7654,22-03-2016,United States,Corporate,19.56,Office Supplies
7655,7655,7655,7655,7655,7655,30-11-2016,United States,Consumer,80.96,Furniture
7657,7657,7657,7657,7657,7657,15-04-2015,United States,Home Office,106.96,Office Supplies
7659,7659,7659,7659,7659,7659,30-07-2018,United States,Home Office,76.776,Office Supplies
7660,7660,7660,7660,7660,7660,01-06-2018,United States,Corporate,53.9,Office Supplies
7661,7661,7661,7661,7661,7661,07-01-2015,United States,Consumer,76.728,Furniture
7663,7663,7663,7663,7663,7663,29-09-2018,United States,Consumer,99.2,Office Supplies
7664,7664,7664,7664,7664,7664,13-09-2018,United States,Consumer,15.92,Office Supplies
7665,7665,7665,7665,7665,7665,22-10-2015,United States,Corporate,129.92,Furniture
7666,7666,7666,7666,7666,7666,04-10-2017,United States,Home Office,30.4,Office Supplies
7669,7669,7669,7669,7669,7669,27-11-2016,United States,Home Office,40.08,Office Supplies
7676,7676,7676,7676,7676,7676,06-05-2018,United States,Consumer,152.94,Office Supplies
7677,7677,7677,7677,7677,7677,08-10-2015,United States,Consumer,23.472,Technology
7678,7678,7678,7678,7678,7678,31-12-2015,United States,Home Office,195.64,Office Supplies
7683,7683,7683,7683,7683,7683,28-04-2016,United States,Home Office,186.732,Office Supplies
7685,7685,7685,7685,7685,7685,14-02-2016,United States,Consumer,26.424,Office Supplies
7687,7687,7687,7687,7687,7687,25-11-2017,United States,Corporate,1568.61,Furniture
7690,7690,7690,7690,7690,7690,15-07-2018,United States,Corporate,179.94,Office Supplies
7693,7693,7693,7693,7693,7693,29-12-2015,United States,Consumer,88.8,Office Supplies
7695,7695,7695,7695,7695,7695,22-03-2017,United States,Consumer,167.888,Furniture
7696,7696,7696,7696,7696,7696,02-07-2018,United States,Home Office,163.96,Office Supplies
7698,7698,7698,7698,7698,7698,14-12-2018,United States,Home Office,1199.98,Technology
7703,7703,7703,7703,7703,7703,26-08-2017,United States,Consumer,11.56,Office Supplies
7708,7708,7708,7708,7708,7708,15-10-2018,United States,Corporate,11.68,Office Supplies
7709,7709,7709,7709,7709,7709,25-10-2015,United States,Consumer,40.776,Technology
7711,7711,7711,7711,7711,7711,02-04-2016,United States,Consumer,87.8,Technology
7712,7712,7712,7712,7712,7712,28-10-2018,United States,Consumer,77.952,Furniture
7715,7715,7715,7715,7715,7715,05-12-2015,United States,Consumer,250.26,Office Supplies
