Order_Row_ID,Order_ID,Order_Date,Sales
7474,CA-2017-109652,10-04-2017,13.568
7475,CA-2015-167199,06-01-2015,2573.82
7482,CA-2017-124583,01-09-2017,12.78
7483,CA-2015-113964,23-09-2015,18.464
7484,CA-2015-129938,15-12-2015,445.802
7485,CA-2018-135111,28-12-2018,2.48
7487,US-2016-134558,19-12-2016,29.9
7490,CA-2018-157196,05-11-2018,12.96
7491,CA-2016-108672,10-09-2016,106.68
7492,US-2018-118598,16-11-2018,119.94
7493,US-2018-160836,11-09-2018,10.272
7496,CA-2018-121048,14-07-2018,4.448
7503,US-2018-120147,30-03-2018,6.08
7505,CA-2017-158043,31-01-2017,23.36
7506,US-2018-106579,08-06-2018,12.176
7507,CA-2015-115889,02-11-2015,46.384
7509,US-2018-161935,14-07-2018,9.248
7515,US-2018-167920,09-12-2018,29.36
7522,CA-2017-162383,05-09-2017,8.952
7525,CA-2015-125731,10-09-2015,21.728
7527,US-2018-106145,26-09-2018,71.88
7532,CA-2017-107146,17-06-2017,266.352
7534,US-2018-134642,25-02-2018,196.784
7536,US-2018-160143,31-03-2018,29.7
7537,CA-2018-103415,03-12-2018,13.592
7538,CA-2017-106460,19-02-2017,70.88
7539,US-2018-112347,02-12-2018,114.288
7546,CA-2015-103492,10-10-2015,719.952
7550,CA-2017-136595,05-09-2017,21.204
7551,CA-2015-140396,20-11-2015,34.74
7555,CA-2015-114181,10-05-2015,349.965
7557,CA-2018-159506,27-11-2018,158.28
7559,US-2015-137155,01-11-2015,533.94
7562,CA-2017-105746,30-12-2017,170.786
7563,US-2017-104815,03-09-2017,198.744
7564,CA-2018-157672,05-10-2018,63.824
7565,US-2017-166660,30-01-2017,435.168
7567,CA-2018-140802,21-04-2018,47.976
7569,CA-2015-133830,05-12-2015,26.46
7572,CA-2015-100916,21-10-2015,194.7
7575,CA-2016-129532,08-12-2016,221.96
7577,CA-2015-134726,02-11-2015,41.94
7579,CA-2017-138597,18-12-2017,563.94
7580,CA-2016-123113,23-11-2016,2625.12
7582,CA-2016-169656,13-08-2016,422.856
7583,CA-2016-142734,16-04-2016,127.764
7584,CA-2015-163223,21-03-2015,3499.93
7589,CA-2018-122945,16-11-2018,17.31
7590,CA-2016-139738,25-09-2016,128.744
7591,CA-2017-158778,05-09-2017,58.248
7595,CA-2018-119655,20-04-2018,146.86
7597,CA-2016-164567,15-06-2016,225.576
7598,CA-2015-131947,17-09-2015,5.248
7604,CA-2017-152520,08-07-2017,12.96
7605,CA-2017-101791,27-05-2017,25.176
7608,CA-2018-121195,24-12-2018,264.32
7609,CA-2018-163209,03-05-2018,25.92
7611,CA-2015-133354,22-02-2015,19.44
7612,US-2016-130491,08-02-2016,9.54
7615,CA-2016-113740,24-08-2016,14.91
7616,CA-2015-148425,30-11-2015,6.642
7617,CA-2017-144309,10-12-2017,18.54
7619,CA-2018-151225,27-10-2018,189.576
7621,US-2015-144078,25-11-2015,539.92
7624,CA-2015-124464,14-07-2015,39.48
7625,CA-2016-136805,23-05-2016,850.5
7627,US-2016-159499,21-11-2016,325.632
7630,CA-2015-162089,30-03-2015,335.72
7633,US-2018-158526,29-12-2018,1207.84
7638,CA-2018-104885,02-03-2018,59.52
7642,US-2017-157490,06-10-2017,703.71
7646,CA-2016-161452,05-04-2016,892.224
7647,US-2015-115196,09-09-2015,1299.99
7648,CA-2017-138968,15-03-2017,4.544
7650,CA-2016-101889,27-12-2016,1548.99
7652,CA-2018-110821,07-08-2018,119.448
7654,CA-2016-121552,22-03-2016,19.56
7655,CA-2016-107685,30-11-2016,80.96
7657,US-2015-120740,15-04-2015,106.96
7659,CA-2018-155740,30-07-2018,76.776
7660,CA-2018-146493,01-06-2018,53.9
7661,CA-2015-105417,07-01-2015,76.728
7663,US-2018-141509,29-09-2018,99.2
7664,CA-2018-139493,13-09-2018,15.92
7665,CA-2015-151967,22-10-2015,129.92
7666,US-2017-140158,04-10-2017,30.4
7669,CA-2016-130974,27-11-2016,40.08
7676,CA-2018-133487,06-05-2018,152.94
7677,CA-2015-142951,08-10-2015,23.472
7678,CA-2015-133592,31-12-2015,195.64
7683,CA-2016-120782,28-04-2016,186.732
7685,CA-2016-116876,14-02-2016,26.424
7687,CA-2017-169838,25-11-2017,1568.61
7690,US-2018-128951,15-07-2018,179.94
7693,CA-2015-102330,29-12-2015,88.8
7695,CA-2017-118899,22-03-2017,167.888
7696,CA-2018-107958,02-07-2018,163.96
7698,CA-2018-151799,14-12-2018,1199.98
7703,CA-2017-114601,26-08-2017,11.56
7708,CA-2018-100237,15-10-2018,11.68
7709,CA-2015-139542,25-10-2015,40.776
7711,US-2016-142811,02-04-2016,87.8
7712,CA-2018-139353,28-10-2018,77.952
7715,CA-2015-150203,05-12-2015,250.26
7716,US-2018-101518,03-11-2018,40.776
7717,CA-2016-149636,06-01-2016,29.6
7719,US-2018-146213,09-09-2018,159.96
7720,CA-2016-108588,05-01-2016,59.52
7723,US-2018-138086,16-04-2018,40.74
7724,CA-2016-139374,10-09-2016,179.886
7725,CA-2017-113978,25-09-2017,286.256
7728,US-2016-150231,16-03-2016,17.52
7729,CA-2017-106915,26-11-2017,17.856
7730,US-2017-109260,26-09-2017,431.976
7731,CA-2018-104850,13-06-2018,291.136
7732,CA-2018-140508,18-09-2018,114.848
7733,CA-2018-143294,02-06-2018,10.688
7734,CA-2017-165673,15-05-2017,15.232
7735,CA-2018-134418,15-09-2018,12.42
7736,US-2017-106313,22-08-2017,19.44
7737,CA-2015-105872,30-05-2015,70.368
7738,CA-2018-108287,18-12-2018,12.672
7739,CA-2018-141103,30-07-2018,89.95
7740,CA-2015-154781,21-11-2015,6.58
7742,CA-2016-147816,24-09-2016,35.12
7743,CA-2018-105326,20-08-2018,25.92
7744,CA-2017-133613,17-06-2017,7.96
7747,CA-2016-109113,19-12-2016,25.488
7748,CA-2016-156153,31-05-2016,7.56
7749,CA-2016-133242,18-06-2016,60.84
7754,CA-2016-158323,30-11-2016,17.088
7755,CA-2016-161795,21-12-2016,3.008
7756,CA-2018-100902,17-11-2018,268.24
7758,CA-2018-112844,13-11-2018,43.6
7760,CA-2017-158925,24-10-2017,15.552
7761,CA-2015-155390,06-12-2015,42.208
7762,CA-2018-123071,03-12-2018,10.368
7763,CA-2018-156391,26-09-2018,2.224
7764,CA-2016-103093,03-02-2016,74.52
7765,US-2018-118941,12-08-2018,17.52
7768,CA-2016-169299,24-08-2016,7.152
7769,CA-2018-154088,12-11-2018,26.72
7770,CA-2017-155978,01-08-2017,1039.728
7772,CA-2017-108196,25-11-2017,456.588
7775,CA-2017-152800,13-04-2017,6.12
7776,CA-2015-166961,27-12-2015,10.98
7780,CA-2017-139381,18-04-2017,203.92
7782,CA-2016-132136,08-03-2016,8.568
7783,CA-2017-162236,04-11-2017,45.248
7786,US-2015-111353,29-11-2015,25.06
7787,US-2017-117037,17-05-2017,2.89
7791,CA-2018-160801,19-09-2018,4.842
7792,CA-2017-108364,19-12-2017,1.8
7793,CA-2018-169362,12-10-2018,39.984
7794,CA-2016-127481,12-12-2016,32.4
7796,CA-2016-112711,12-07-2016,307.168
7797,US-2016-145121,02-10-2016,26.9
7798,CA-2018-166184,24-03-2018,47.01
7801,CA-2018-157413,01-06-2018,324.744
7802,CA-2015-143637,24-03-2015,40.48
7803,CA-2016-102260,22-09-2016,12
7808,US-2017-137295,08-01-2017,30.828
7811,CA-2017-134334,14-02-2017,4.77
7815,US-2018-109316,08-06-2018,1497.666
7817,CA-2017-138478,21-10-2017,113.22
7820,CA-2018-150469,26-01-2018,11.84
7821,CA-2018-152436,08-12-2018,592.74
7822,CA-2017-169334,21-10-2017,111.672
7823,US-2015-115413,26-08-2015,8.64
7825,CA-2015-125150,16-05-2015,232.88
7826,CA-2016-127327,03-02-2016,90.882
7827,CA-2018-117114,31-10-2018,508.768
7829,CA-2016-137302,26-04-2016,63.936
7833,CA-2017-112382,09-05-2017,19.136
7834,CA-2016-128958,24-01-2016,13.12
7835,CA-2016-106257,13-04-2016,241.568
7837,CA-2016-149083,25-09-2016,307.136
7840,US-2015-137869,28-03-2015,6.12
7842,CA-2017-116603,17-07-2017,45.96
7843,CA-2015-158470,19-04-2015,58.05
7845,US-2018-123834,21-07-2018,124.404
7846,CA-2016-125976,27-09-2016,154.9
7848,CA-2017-128706,27-02-2017,16.192
7849,CA-2017-104311,02-05-2017,18.936
7852,CA-2015-169649,09-12-2015,8.448
7854,CA-2016-144890,25-12-2016,9.96
7855,CA-2018-135587,07-12-2018,320.64
7857,CA-2015-103429,30-05-2015,25.584
7861,CA-2018-152261,02-03-2018,18.528
7862,CA-2016-142993,12-10-2016,17.9
7864,CA-2016-143364,14-07-2016,272.736
7868,CA-2015-100972,19-11-2015,166.44
7869,CA-2017-136994,27-05-2017,13.38
7870,US-2018-166233,03-07-2018,24
7871,CA-2018-122112,25-09-2018,24.448
7872,CA-2017-101672,03-10-2017,6.16
7876,CA-2018-168403,09-09-2018,31.104
7878,CA-2016-148705,12-03-2016,5.04
7879,CA-2017-160241,29-11-2017,242.176
7880,CA-2017-155747,14-06-2017,337.176
7881,CA-2018-118017,03-12-2018,13.344
7889,CA-2017-113117,16-08-2017,32.4
7890,CA-2017-148684,25-12-2017,19.89
7894,CA-2018-125367,23-07-2018,13.92
7895,CA-2018-124744,21-06-2018,82.4
7898,CA-2018-128363,13-08-2018,272.048
7905,CA-2016-126669,07-11-2016,76.64
7906,US-2016-118766,15-10-2016,4.464
7908,CA-2017-112585,30-07-2017,715.64
7909,CA-2017-149762,03-12-2017,268.704
7913,CA-2017-167605,28-04-2017,30.344
7914,US-2018-105697,25-08-2018,25.696
7915,CA-2018-165323,17-06-2018,3404.5
7917,CA-2016-110891,20-11-2016,344.372
7918,CA-2018-100783,04-09-2018,30.384
7919,CA-2016-152513,04-07-2016,22.848
7920,CA-2018-139822,15-09-2018,38.62
7922,CA-2018-107713,13-03-2018,174.3
7923,CA-2018-134096,24-09-2018,383.96
7925,CA-2017-125843,13-08-2017,22.32
7927,CA-2018-120404,20-11-2018,2.97
7930,CA-2018-167549,25-07-2018,298.116
7931,CA-2017-120082,25-03-2017,59.52
7932,US-2017-168095,15-07-2017,230.28
7934,CA-2018-166093,17-08-2018,23.36
7941,CA-2017-146325,14-12-2017,81.424
7943,CA-2018-134194,25-12-2018,39.582
7948,CA-2015-131009,01-03-2015,18.84
7952,CA-2016-145814,19-11-2016,5.984
7954,CA-2015-138359,01-04-2015,66.96
7956,CA-2018-131807,05-10-2018,435.168
7962,CA-2018-104864,18-11-2018,81.36
7967,CA-2016-138219,23-03-2016,33.36
7968,CA-2017-157707,10-10-2017,90.882
7971,US-2016-126753,16-08-2016,519.792
7978,CA-2015-166051,31-05-2015,659.97
7980,CA-2016-113040,27-08-2016,5.104
7981,CA-2015-103800,03-01-2015,16.448
7982,CA-2015-113383,10-09-2015,81.92
7984,CA-2018-152499,22-01-2018,15.12
7986,CA-2017-151498,21-04-2017,8.32
7987,CA-2017-137939,20-07-2017,89.95
7988,US-2017-117793,23-08-2017,25.2
7992,CA-2017-133872,14-06-2017,39.936
7994,US-2016-165743,20-11-2016,4.896
7997,US-2018-105998,03-11-2018,199.75
7999,US-2015-148194,04-05-2015,12.18
8001,US-2016-151407,08-11-2016,263.96
8002,CA-2016-110870,12-12-2016,299.94
8004,CA-2015-143210,01-12-2015,271.9
8007,CA-2017-139808,07-10-2017,93.36
8008,CA-2016-110863,17-11-2016,541.24
8011,CA-2015-127859,17-03-2015,126.624
8012,US-2016-136427,20-06-2016,125.944
8013,CA-2018-120168,25-05-2018,663.92
8017,US-2015-131870,09-09-2015,60.672
8019,CA-2018-114804,17-10-2018,52.792
8020,CA-2018-167227,02-11-2018,83.9
8022,CA-2015-129189,21-07-2015,4.992
8026,CA-2016-132465,11-09-2016,210.68
8030,CA-2017-166373,21-10-2017,106.08
8031,CA-2017-158806,07-01-2017,23.076
8033,CA-2016-119690,25-06-2016,47.952
8037,CA-2016-153738,20-09-2016,37.68
8038,CA-2018-169012,10-07-2018,41.91
8039,CA-2018-109393,30-06-2018,435.999
8040,CA-2018-121489,21-08-2018,388.704
8043,US-2018-133081,11-03-2018,63.88
8045,CA-2018-165008,15-09-2018,295.056
8046,CA-2017-145611,20-09-2017,393.25
8047,CA-2017-113600,15-12-2017,2.214
8048,CA-2018-130834,03-11-2018,16.272
8049,CA-2017-168543,03-07-2017,706.86
8050,CA-2015-144974,26-09-2015,5.97
8053,CA-2015-109904,14-07-2015,17.94
8054,CA-2018-152205,28-09-2018,2.655
8055,CA-2016-121188,28-08-2016,892.35
8061,CA-2016-156013,20-09-2016,61.4
8063,CA-2017-132997,07-11-2017,263.96
8068,US-2016-160563,20-10-2016,239.97
8070,CA-2018-151750,01-01-2018,454.56
8077,CA-2016-106187,23-06-2016,27.42
8080,US-2017-164945,22-11-2017,134.272
8081,CA-2016-150714,26-10-2016,146.544
8086,CA-2017-105753,20-10-2017,61.1
8087,CA-2018-120894,28-04-2018,28.08
8088,CA-2017-106621,29-09-2017,10.496
8089,CA-2016-107020,10-07-2016,39.92
8090,US-2016-117492,07-08-2016,77.58
8091,CA-2015-101392,07-12-2015,269.36
8092,CA-2016-127502,10-12-2016,5.76
8093,CA-2018-143658,08-11-2018,109.9
8094,CA-2018-133046,27-07-2018,23.88
8098,CA-2018-122798,28-12-2018,118.25
8100,CA-2017-169663,10-03-2017,26.85
8102,CA-2016-149846,22-05-2016,8.26
8106,CA-2018-159149,17-02-2018,89.0664
8109,US-2018-167570,08-12-2018,215.544
8110,CA-2018-160122,18-11-2018,55.584
8112,CA-2017-130393,01-12-2017,248.43
8115,CA-2018-144820,03-10-2018,20.64
8116,CA-2018-101014,29-08-2018,148.02
8117,CA-2018-105543,24-11-2018,33.29
8118,US-2018-113201,30-06-2018,204.95
8119,US-2018-106551,22-07-2018,526.344
8120,CA-2017-116722,11-11-2017,41.96
8123,CA-2015-138128,09-12-2015,30.672
8125,US-2018-150070,07-09-2018,161.568
8126,CA-2016-137064,06-02-2016,2.934
8129,CA-2018-157350,26-08-2018,64.96
8130,CA-2015-127866,20-07-2015,41.94
8134,CA-2016-131352,08-10-2016,72.78
8135,CA-2016-121776,16-02-2016,36.84
8137,CA-2017-118073,12-08-2017,562.2925
8138,CA-2015-103219,09-11-2015,56.52
8139,CA-2017-102561,18-07-2017,11.264
8142,CA-2017-100993,05-02-2017,14.73
8146,US-2015-112949,20-06-2015,471.9
8148,US-2018-146822,09-06-2018,49.12
8149,US-2017-131058,27-12-2017,20.16
8150,CA-2015-167997,26-01-2015,10.68
8152,CA-2018-140151,23-03-2018,32.48
8155,US-2018-143770,20-03-2018,238
8157,CA-2017-131296,04-10-2017,239.372
8158,CA-2017-103464,18-11-2017,595
8159,CA-2018-136238,26-12-2018,16.032
8160,CA-2017-120803,09-03-2017,199.75
8161,CA-2017-134138,16-02-2017,227.96
8162,CA-2016-120915,28-09-2016,293.52
8164,CA-2016-168207,02-11-2016,96.96
8168,CA-2017-144148,31-07-2017,863.128
8169,CA-2018-107174,06-11-2018,2036.86
8172,CA-2017-146150,14-02-2017,264.18
8173,CA-2015-114125,09-07-2015,2.88
8176,CA-2017-114944,30-01-2017,156.512
8177,CA-2017-135965,22-09-2017,128.34
8178,CA-2018-149699,22-12-2018,474.95
8179,CA-2017-166429,02-09-2017,999.98
8180,CA-2016-112767,02-08-2016,277.5
8181,CA-2016-119879,21-11-2016,1252.704
8183,CA-2018-155642,18-05-2018,22.608
8185,US-2018-101721,23-07-2018,63.312
8186,CA-2016-136728,13-09-2016,7.824
8188,CA-2017-127194,10-12-2017,62.82
8189,CA-2016-140375,02-10-2016,19.44
8191,US-2018-155866,17-11-2018,38.88
8193,CA-2016-141327,30-11-2016,6.048
8196,CA-2016-136700,06-12-2016,8.96
8197,CA-2018-102736,05-09-2018,89.568
8200,CA-2018-125269,24-04-2018,10.43
8202,CA-2016-114811,08-11-2016,67.15
8207,CA-2016-122266,26-04-2016,191.5155
8209,CA-2016-141565,20-09-2016,1369.764
8211,CA-2018-128769,07-09-2018,81.568
8212,CA-2017-116337,07-11-2017,44.46
8214,CA-2016-120845,25-09-2016,6.336
8218,CA-2015-120775,03-10-2015,4.344
8223,CA-2015-152905,18-02-2015,12.624
8224,CA-2017-104633,12-06-2017,185.88
8226,CA-2018-104136,01-11-2018,189.7
8228,CA-2017-123050,04-04-2017,82.64
8231,CA-2017-162355,30-06-2017,35.97
8233,CA-2015-158225,22-09-2015,169.45
8235,CA-2018-102204,01-05-2018,3.328
8238,CA-2018-103065,20-10-2018,4.768
8242,CA-2015-109855,01-09-2015,23.744
8244,CA-2015-109897,12-08-2015,806.336
8246,US-2015-143581,19-08-2015,344.91
8247,CA-2016-129217,10-05-2016,70.97
8249,CA-2017-133816,10-05-2017,743.988
8250,CA-2016-140221,05-03-2016,11.212
8254,CA-2018-152310,12-08-2018,299.99
8260,CA-2017-118101,26-06-2017,368.91
8263,CA-2017-100307,15-12-2017,19.44
8264,CA-2016-138457,13-09-2016,13.092
8265,CA-2015-131800,30-12-2015,122.94
8267,CA-2015-118304,29-04-2015,19.98
8268,CA-2018-121790,30-01-2018,69.375
8272,CA-2017-169670,25-12-2017,2563.056
8273,CA-2017-139549,20-10-2017,387.136
8274,CA-2016-104059,13-06-2016,3.424
8275,CA-2018-164112,30-06-2018,1085.42
8276,CA-2016-143882,26-06-2016,43.056
8277,US-2017-139262,21-02-2017,3.762
8280,CA-2018-146192,22-04-2018,675.06
8281,CA-2018-134810,09-05-2018,65.232
8283,CA-2016-154284,21-12-2016,600.53
8287,CA-2015-156244,12-08-2015,31.104
8293,CA-2016-106362,11-12-2016,10.332
8294,US-2018-168802,03-11-2018,18.368
8295,US-2018-146906,13-03-2018,299.9
8296,CA-2017-166380,30-05-2017,26.55
8298,US-2016-158911,05-07-2016,4.928
8300,US-2015-103338,11-03-2015,7.98
8301,CA-2016-109169,20-04-2016,180.96
8302,US-2018-167318,26-07-2018,1649.95
8304,US-2015-120313,31-10-2015,73.584
8305,CA-2018-135419,03-11-2018,486.368
8306,CA-2017-128671,11-08-2017,32.4
8309,CA-2017-149335,25-07-2017,37.17
8310,CA-2015-168312,01-03-2015,137.352
8312,US-2018-105935,26-01-2018,62.72
8314,CA-2015-161508,12-07-2015,512.358
8318,CA-2018-130904,11-04-2018,1.752
8320,CA-2018-133620,13-11-2018,11.21
8321,CA-2016-142937,05-12-2016,45.04
8322,US-2017-149790,26-09-2017,15.624
8323,CA-2017-130778,19-11-2017,8.74
8325,CA-2018-144456,08-09-2018,61.68
8327,CA-2018-103478,21-07-2018,2.864
8329,CA-2018-118577,06-10-2018,143.7
8331,CA-2018-113572,07-11-2018,7.88
8332,CA-2017-153269,09-03-2017,11.21
8336,CA-2018-161655,13-05-2018,299.52
8337,CA-2017-101469,02-07-2017,7.7
8338,CA-2015-153087,27-12-2015,23.92
8340,CA-2018-135076,13-04-2018,436.704
8341,CA-2015-161634,14-11-2015,32.4
8342,CA-2018-141481,11-06-2018,61.44
8343,CA-2017-132549,25-11-2017,73.36
8344,US-2015-155544,21-03-2015,59.2
8347,US-2016-115238,30-04-2016,31.4
8352,CA-2018-132199,03-05-2018,32.448
8357,CA-2017-163174,26-08-2017,186.54
8358,CA-2015-110555,11-04-2015,87.08
8361,CA-2018-147207,02-01-2018,31.744
8365,CA-2018-137631,28-04-2018,751.984
8366,CA-2018-157273,30-01-2018,604.768
8367,CA-2015-109918,07-09-2015,27.36
8370,CA-2017-118745,11-06-2017,902.712
8371,CA-2017-163972,17-10-2017,120.666
8372,CA-2015-165393,27-12-2015,4.984
8373,CA-2017-113726,24-11-2017,82.26
8374,CA-2017-152940,10-11-2017,29.74
8375,CA-2016-158701,05-01-2016,87.36
8377,CA-2018-156272,21-03-2018,64.384
8378,CA-2016-162964,12-11-2016,64.784
8381,CA-2015-103527,09-09-2015,10.896
8382,CA-2017-134544,17-03-2017,84.784
8383,CA-2017-163048,08-02-2017,241.5
8384,CA-2017-145135,26-11-2017,59.97
8386,CA-2018-137582,04-09-2018,11.808
8387,CA-2016-149601,28-05-2016,16.24
8389,CA-2015-139423,01-11-2015,76.12
8390,CA-2017-102596,27-12-2017,17.184
8391,CA-2018-153227,04-12-2018,11.76
8392,CA-2018-110625,23-12-2018,27.46
8393,CA-2017-142594,01-12-2017,137.94
8397,CA-2015-152254,30-06-2015,310.688
8398,US-2015-120236,03-09-2015,7.68
8399,CA-2018-120061,02-11-2018,155.372
8400,CA-2016-133837,13-04-2016,10.744
8401,CA-2016-110814,05-12-2016,232.4
8404,CA-2017-154067,01-02-2017,105.52
8405,CA-2018-140480,08-07-2018,83.92
8410,CA-2016-134082,11-12-2016,110.528
8411,CA-2017-130820,15-11-2017,630.024
8412,CA-2017-159765,09-05-2017,27.86
8413,CA-2018-132290,10-03-2018,933.408
8414,CA-2017-147109,17-12-2017,51.84
8416,CA-2018-107265,06-04-2018,106.32
8417,CA-2018-118199,09-05-2018,147.92
8422,CA-2018-150091,12-10-2018,45
8426,CA-2017-137652,28-08-2017,18.432
8427,CA-2016-128356,02-10-2016,10.944
8428,CA-2018-167017,23-11-2018,4.36
8429,US-2018-132220,12-11-2018,62.352
8430,CA-2017-118129,19-12-2017,303.92
8431,US-2015-113124,30-03-2015,129.3
8432,CA-2018-155621,08-11-2018,274.2
8433,US-2015-127635,14-09-2015,6.048
8437,CA-2016-151470,20-09-2016,45.584
8438,CA-2016-112823,10-12-2016,25.488
8439,CA-2015-108861,28-05-2015,136.96
8440,CA-2018-114370,14-03-2018,49.616
8441,CA-2017-158302,08-12-2017,10.584
8442,CA-2018-145779,06-05-2018,84.416
8443,US-2017-155173,06-03-2017,431.94
8446,CA-2018-125451,23-10-2018,240.744
8452,CA-2015-131387,28-04-2015,1679.96
8453,CA-2017-125087,18-04-2017,344.372
8456,CA-2017-154081,22-05-2017,222.384
8457,US-2018-118556,28-05-2018,106.869
8459,CA-2015-126200,25-08-2015,25.68
8461,CA-2015-146500,30-08-2015,25.3
8463,CA-2016-169537,03-09-2016,7.5
8464,CA-2015-100881,28-03-2015,302.376
8465,CA-2016-144043,10-05-2016,46.688
8466,CA-2016-116512,09-04-2016,17.94
8467,CA-2016-101000,09-04-2016,370.14
8468,CA-2017-168557,19-09-2017,8.928
8469,US-2017-164196,11-11-2017,2678.94
8470,US-2018-132031,23-04-2018,387.136
8474,CA-2016-169733,22-10-2016,9.952
8475,CA-2018-169404,09-04-2018,37.896
8477,CA-2018-134880,27-10-2018,44.784
8478,CA-2016-145758,30-10-2016,1035.8
8479,CA-2018-158736,18-12-2018,5.76
8480,US-2017-119270,12-03-2017,19.98
8481,CA-2015-109890,21-07-2015,35.98
8482,CA-2017-138583,24-05-2017,16.656
8483,US-2018-118535,11-02-2018,20.7
8484,CA-2017-126284,20-09-2017,83.7
8485,CA-2018-142391,24-09-2018,199.8
8486,CA-2018-124716,27-03-2018,45.68
8489,CA-2017-158841,02-02-2017,8749.95
8492,CA-2018-106824,07-07-2018,5.94
8493,CA-2016-109190,23-10-2016,60.736
8496,CA-2017-143154,02-12-2017,165.6
8497,CA-2015-169061,05-03-2015,59.52
8502,CA-2016-102316,01-03-2016,15.984
8504,CA-2015-164903,20-02-2015,12.96
8505,CA-2017-109400,02-05-2017,366.744
8506,CA-2017-130400,08-03-2017,8.856
8509,CA-2016-135853,11-12-2016,175.23
8512,CA-2017-103359,22-12-2017,25.584
8513,CA-2017-144645,02-02-2017,73.784
8514,CA-2018-141614,05-06-2018,20.736
8515,CA-2016-122168,21-08-2016,17.52
8517,CA-2017-132899,07-04-2017,3.64
8518,CA-2018-149720,04-06-2018,30.336
8519,CA-2018-118003,04-12-2018,12.99
8522,CA-2017-141887,11-01-2017,54.992
8523,US-2017-160206,01-04-2017,12.99
8524,CA-2018-133074,21-09-2018,55.86
8525,CA-2018-161172,16-03-2018,44.376
8530,CA-2018-137624,10-11-2018,241.424
8531,CA-2017-156748,30-11-2017,33.36
8535,CA-2016-169677,13-01-2016,9.82
8536,US-2015-163146,16-05-2015,56.4
8537,CA-2016-157343,07-06-2016,18.312
8540,CA-2018-147354,09-03-2018,479.984
8542,CA-2016-157287,22-12-2016,33.568
8544,CA-2015-137575,06-08-2015,199.98
8545,CA-2017-119074,27-03-2017,20.24
8548,CA-2016-149566,05-12-2016,39
8550,CA-2016-126186,11-09-2016,24.64
8551,CA-2016-121132,17-07-2016,6.264
8553,CA-2015-140473,30-05-2015,719.976
8554,US-2018-102904,13-11-2018,239.92
8555,CA-2017-102092,09-12-2017,1056.86
8556,CA-2016-117884,22-03-2016,447.944
8558,CA-2017-132829,23-12-2017,453.576
8563,CA-2017-123540,02-04-2017,1454.9
8564,US-2018-108315,30-04-2018,4.842
8566,CA-2017-134110,17-11-2017,67.176
8568,US-2017-136581,10-11-2017,31.104
8569,CA-2017-162390,06-12-2017,968.744
8572,CA-2017-162222,03-04-2017,10.272
8573,CA-2015-121629,28-11-2015,998.85
8574,CA-2016-164623,20-10-2016,24.56
8575,CA-2015-159849,19-09-2015,5.67
8576,CA-2018-101273,27-08-2018,14.336
8577,CA-2018-106747,03-07-2018,102.3
8578,CA-2018-146164,22-12-2018,607.52
8580,CA-2017-111605,27-12-2017,2.61
8581,CA-2015-130673,20-05-2015,10.332
8585,CA-2015-104808,04-02-2015,17.248
8586,US-2018-132927,09-12-2018,11.088
8587,CA-2018-162015,11-07-2018,1287.45
8589,CA-2016-138492,15-05-2016,51.968
8590,CA-2018-145338,29-01-2018,4.768
8591,CA-2018-126676,29-09-2018,7.98
8592,CA-2018-101700,23-04-2018,18.688
8594,CA-2018-159667,09-11-2018,191.976
8596,CA-2015-111934,05-05-2015,11.88
8598,US-2017-117387,27-10-2017,67.136
8599,CA-2015-141110,26-11-2015,4.32
8603,US-2015-133949,31-12-2015,475.944
8604,US-2017-116365,03-01-2017,30.08
8607,CA-2018-162936,18-08-2018,23.18
8608,CA-2015-151946,04-06-2015,56.96
8612,CA-2018-123624,13-11-2018,82.95
8613,CA-2017-146437,28-01-2017,39.68
8614,CA-2017-138233,09-11-2017,479.97
8615,CA-2017-165918,10-09-2017,7.38
8619,CA-2018-117513,03-03-2018,399.672
8620,CA-2018-132437,08-09-2018,65.12
8621,US-2018-119319,06-11-2018,30.56
8622,CA-2018-104318,13-05-2018,20.768
8623,US-2017-114230,27-11-2017,39.808
8624,CA-2016-136147,13-11-2016,121.104
8626,CA-2016-156118,08-12-2016,15.696
8627,CA-2016-164084,07-09-2016,70.26
8632,CA-2017-107783,28-07-2017,177.45
8635,CA-2018-159793,25-08-2018,130.98
8636,CA-2015-160094,30-04-2015,174.95
8638,CA-2018-151281,27-04-2018,139.58
8639,CA-2018-118346,23-07-2018,399.95
8640,CA-2015-129819,13-12-2015,12.39
8641,US-2018-148551,12-01-2018,760.98
8642,CA-2018-147767,02-12-2018,67.86
8643,CA-2016-108259,08-11-2016,31.504
8647,CA-2017-113341,25-11-2017,194.352
8648,US-2016-131842,05-12-2016,97.424
8649,CA-2017-164574,29-07-2017,704.76
8651,CA-2015-142769,13-09-2015,5.7
8659,CA-2017-168361,21-06-2017,0.836
8660,CA-2017-153185,03-09-2017,30.96
8661,CA-2018-124765,25-11-2018,723.92
8662,CA-2016-131856,12-05-2016,21.968
8665,CA-2018-126634,30-03-2018,94.2
8666,CA-2017-118500,17-11-2017,49.5
8667,CA-2017-163951,30-12-2017,16.52
8668,CA-2017-149916,22-12-2017,55.36
8670,CA-2016-158918,20-12-2016,17.12
8671,US-2015-159611,27-12-2015,182.352
8673,CA-2018-163265,16-02-2018,18.368
8678,CA-2018-141705,24-10-2018,517.405
8679,CA-2017-112739,02-09-2017,8.608
8681,CA-2017-143805,01-12-2017,2104.55
